item_id	run_index	run_label	tool_called	call_count	notes
EL-2.12	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-2.13	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	invoked but no metadata match
EL-2.14	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-2.15	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	invoked but no metadata match
EL-2.2	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-2.3	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	invoked but no metadata match
EL-2.4	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-2.5	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	none	0	
EL-2.6	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-2.7	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-2.8	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
EL-2.9	1	VISION_CHECK_REVIEW_EL_MD_EXP_RUN_3	vision-check-generic	1	
